sep=,
"Time","INV_DC_Bus_Voltage","INV_DC_Bus_Current"
2025-06-03 19:42:26,328 Volts,86 Amps
2025-06-03 19:42:26,328 Volts,83.0 Amps
2025-06-03 19:42:26,331 Volts,73.4 Amps
2025-06-03 19:42:26,329 Volts,80.0 Amps
2025-06-03 19:42:26,329 Volts,82 Amps
2025-06-03 19:42:26,328 Volts,86.1 Amps
2025-06-03 19:42:26,332 Volts,69.0 Amps
2025-06-03 19:42:26,332 Volts,69.2 Amps
2025-06-03 19:42:27,333 Volts,66.9 Amps
2025-06-03 19:42:27,331 Volts,73.0 Amps
2025-06-03 19:42:27,331 Volts,74.3 Amps
2025-06-03 19:42:27,333 Volts,63.9 Amps
2025-06-03 19:42:27,328 Volts,86.9 Amps
2025-06-03 19:42:27,329 Volts,82.0 Amps
2025-06-03 19:42:27,330 Volts,75.3 Amps
2025-06-03 19:42:27,332 Volts,70.3 Amps
2025-06-03 19:42:27,330 Volts,76.1 Amps
2025-06-03 19:42:27,328 Volts,83.1 Amps
2025-06-03 19:42:28,327 Volts,91.7 Amps
2025-06-03 19:42:28,347 Volts,15.2 Amps
2025-06-03 19:42:28,356 Volts,-17.3 Amps
2025-06-03 19:42:28,353 Volts,-7.50 Amps
2025-06-03 19:42:28,352 Volts,-0.967 Amps
2025-06-03 19:42:28,351 Volts,0.850 Amps
2025-06-03 19:42:28,351 Volts,0.500 Amps
2025-06-03 19:42:28,352 Volts,0.0750 Amps
2025-06-03 19:42:28,352 Volts,-0.0500 Amps
2025-06-03 19:42:28,352 Volts,0.0250 Amps
2025-06-03 19:42:29,352 Volts,-0.0250 Amps
2025-06-03 19:42:29,352 Volts,0.0400 Amps
2025-06-03 19:42:29,352 Volts,0.0800 Amps
2025-06-03 19:42:29,352 Volts,-0.0400 Amps
2025-06-03 19:42:29,352 Volts,0.0500 Amps
2025-06-03 19:42:29,352 Volts,0 Amps
2025-06-03 19:42:29,352 Volts,0.0250 Amps
2025-06-03 19:42:29,352 Volts,-0.0200 Amps
2025-06-03 19:42:29,352 Volts,0.0200 Amps
2025-06-03 19:42:29,352 Volts,0 Amps
2025-06-03 19:42:30,352 Volts,0.0500 Amps
2025-06-03 19:42:30,352 Volts,0.0200 Amps
2025-06-03 19:42:30,353 Volts,0 Amps
2025-06-03 19:42:30,352 Volts,0 Amps
2025-06-03 19:42:30,352 Volts,0.225 Amps
2025-06-03 19:42:30,352 Volts,0.250 Amps
2025-06-03 19:42:30,349 Volts,13.4 Amps
2025-06-03 19:42:30,346 Volts,27.7 Amps
2025-06-03 19:42:30,339 Volts,54.6 Amps
2025-06-03 19:42:31,339 Volts,50.9 Amps
2025-06-03 19:42:31,337 Volts,58.0 Amps
2025-06-03 19:42:31,331 Volts,83.3 Amps
2025-06-03 19:42:31,332 Volts,75.1 Amps
2025-06-03 19:42:31,336 Volts,58.9 Amps
2025-06-03 19:42:31,335 Volts,62.3 Amps
2025-06-03 19:42:31,335 Volts,59.7 Amps
2025-06-03 19:42:31,331 Volts,76.5 Amps
2025-06-03 19:42:31,332 Volts,70.4 Amps
2025-06-03 19:42:31,336 Volts,57.0 Amps
2025-06-03 19:42:32,336 Volts,57.5 Amps
2025-06-03 19:42:32,336 Volts,56.3 Amps
2025-06-03 19:42:32,335 Volts,61.1 Amps
2025-06-03 19:42:32,335 Volts,58.4 Amps
2025-06-03 19:42:32,354 Volts,-8.07 Amps
2025-06-03 19:42:32,355 Volts,-11.3 Amps
2025-06-03 19:42:32,344 Volts,32.2 Amps
2025-06-03 19:42:32,342 Volts,36 Amps
2025-06-03 19:42:32,347 Volts,18.0 Amps
2025-06-03 19:42:32,336 Volts,62.7 Amps
2025-06-03 19:42:33,346 Volts,18.1 Amps
2025-06-03 19:42:33,352 Volts,-2.16 Amps
2025-06-03 19:42:33,353 Volts,-5.46 Amps
2025-06-03 19:42:33,352 Volts,-0.160 Amps
2025-06-03 19:42:33,344 Volts,31.3 Amps
2025-06-03 19:42:33,341 Volts,44.8 Amps
2025-06-03 19:42:33,336 Volts,63.0 Amps
2025-06-03 19:42:33,333 Volts,71.1 Amps
2025-06-03 19:42:33,333 Volts,72.1 Amps
2025-06-03 19:42:33,332 Volts,74.1 Amps
2025-06-03 19:42:34,334 Volts,63.1 Amps
2025-06-03 19:42:34,334 Volts,64.5 Amps
2025-06-03 19:42:34,348 Volts,12.2 Amps
2025-06-03 19:42:34,355 Volts,-12.7 Amps
2025-06-03 19:42:34,353 Volts,-4.98 Amps
2025-06-03 19:42:34,352 Volts,0.0400 Amps
2025-06-03 19:42:34,352 Volts,0.775 Amps
2025-06-03 19:42:34,351 Volts,2.54 Amps
2025-06-03 19:42:34,345 Volts,27.6 Amps
2025-06-03 19:42:34,340 Volts,49.2 Amps
2025-06-03 19:42:35,338 Volts,57.2 Amps
2025-06-03 19:42:35,337 Volts,56.7 Amps
2025-06-03 19:42:35,336 Volts,57.0 Amps
2025-06-03 19:42:35,336 Volts,59.4 Amps
2025-06-03 19:42:35,335 Volts,62.5 Amps
2025-06-03 19:42:35,334 Volts,66.0 Amps
2025-06-03 19:42:35,333 Volts,71.2 Amps
2025-06-03 19:42:35,331 Volts,75.1 Amps
2025-06-03 19:42:35,332 Volts,70.2 Amps
2025-06-03 19:42:35,333 Volts,67.6 Amps
2025-06-03 19:42:36,334 Volts,61.2 Amps
2025-06-03 19:42:36,341 Volts,34.4 Amps
2025-06-03 19:42:36,341 Volts,37.1 Amps
2025-06-03 19:42:36,351 Volts,-0.125 Amps
2025-06-03 19:42:36,352 Volts,-1.98 Amps
2025-06-03 19:42:36,344 Volts,30.4 Amps
2025-06-03 19:42:36,345 Volts,26 Amps
2025-06-03 19:42:36,346 Volts,19.8 Amps
2025-06-03 19:42:36,352 Volts,-2.76 Amps
2025-06-03 19:42:36,353 Volts,-4.58 Amps
2025-06-03 19:42:37,352 Volts,-1.22 Amps
2025-06-03 19:42:37,352 Volts,0.150 Amps
2025-06-03 19:42:37,352 Volts,0.300 Amps
2025-06-03 19:42:37,352 Volts,0 Amps
2025-06-03 19:42:38,352 Volts,0.158 Amps
2025-06-03 19:42:38,349 Volts,15.1 Amps
2025-06-03 19:42:38,341 Volts,48.5 Amps
2025-06-03 19:42:38,338 Volts,57.4 Amps
2025-06-03 19:42:38,346 Volts,21.1 Amps
2025-06-03 19:42:38,351 Volts,3.62 Amps
2025-06-03 19:42:38,351 Volts,3.88 Amps
2025-06-03 19:42:38,353 Volts,-3.38 Amps
2025-06-03 19:42:38,347 Volts,23.4 Amps
2025-06-03 19:42:38,340 Volts,51.1 Amps
2025-06-03 19:42:39,338 Volts,55.3 Amps
2025-06-03 19:42:39,336 Volts,60.4 Amps
2025-06-03 19:42:39,333 Volts,71.4 Amps
2025-06-03 19:42:39,334 Volts,68.0 Amps
2025-06-03 19:42:39,335 Volts,62.8 Amps
2025-06-03 19:42:39,332 Volts,74.2 Amps
2025-06-03 19:42:39,333 Volts,71.4 Amps
2025-06-03 19:42:39,333 Volts,68.9 Amps
2025-06-03 19:42:39,334 Volts,65.6 Amps
2025-06-03 19:42:39,333 Volts,68.9 Amps
2025-06-03 19:42:40,332 Volts,70.3 Amps
2025-06-03 19:42:40,332 Volts,70.0 Amps
2025-06-03 19:42:40,334 Volts,62.7 Amps
2025-06-03 19:42:40,334 Volts,64.7 Amps
2025-06-03 19:42:40,332 Volts,68.8 Amps
2025-06-03 19:42:40,333 Volts,68.3 Amps
2025-06-03 19:42:40,332 Volts,70.2 Amps
2025-06-03 19:42:40,332 Volts,71.8 Amps
2025-06-03 19:42:40,333 Volts,67.3 Amps
2025-06-03 19:42:40,332 Volts,70.2 Amps
2025-06-03 19:42:41,332 Volts,69.5 Amps
2025-06-03 19:42:41,331 Volts,71.3 Amps
2025-06-03 19:42:41,334 Volts,62.7 Amps
2025-06-03 19:42:41,333 Volts,66.4 Amps
2025-06-03 19:42:41,329 Volts,81.7 Amps
2025-06-03 19:42:41,327 Volts,91.1 Amps
2025-06-03 19:42:41,326 Volts,89.2 Amps
2025-06-03 19:42:41,323 Volts,100.0 Amps
2025-06-03 19:42:41,324 Volts,96.2 Amps
2025-06-03 19:42:41,327 Volts,85.7 Amps
2025-06-03 19:42:42,326 Volts,87.5 Amps
2025-06-03 19:42:42,336 Volts,51.5 Amps
2025-06-03 19:42:42,356 Volts,-19.4 Amps
2025-06-03 19:42:42,353 Volts,-12.1 Amps
2025-06-03 19:42:42,351 Volts,-1.78 Amps
2025-06-03 19:42:42,350 Volts,1.06 Amps
2025-06-03 19:42:42,351 Volts,0.875 Amps
2025-06-03 19:42:42,351 Volts,0.160 Amps
2025-06-03 19:42:42,351 Volts,0.580 Amps
2025-06-03 19:42:42,351 Volts,0.960 Amps
2025-06-03 19:42:43,349 Volts,11.6 Amps
2025-06-03 19:42:43,351 Volts,-0.860 Amps
2025-06-03 19:42:43,352 Volts,-1.50 Amps
2025-06-03 19:42:43,351 Volts,-0.340 Amps
2025-06-03 19:42:43,351 Volts,-0.0600 Amps
2025-06-03 19:42:43,351 Volts,0.0500 Amps
2025-06-03 19:42:43,351 Volts,0 Amps
2025-06-03 19:42:43,351 Volts,0.0400 Amps
2025-06-03 19:42:43,351 Volts,-0.0200 Amps
2025-06-03 19:42:43,352 Volts,-0.0600 Amps
2025-06-03 19:42:44,351 Volts,0.0667 Amps
2025-06-03 19:42:44,352 Volts,-0.0500 Amps
2025-06-03 19:42:44,351 Volts,0.0200 Amps
2025-06-03 19:42:44,352 Volts,-0.0200 Amps
2025-06-03 19:42:44,352 Volts,0 Amps
2025-06-03 19:42:44,352 Volts,0 Amps
2025-06-03 19:42:44,352 Volts,0 Amps
2025-06-03 19:42:44,352 Volts,-0.0167 Amps
2025-06-03 19:42:44,352 Volts,0 Amps
2025-06-03 19:42:44,352 Volts,0 Amps
2025-06-03 19:42:45,352 Volts,0 Amps
2025-06-03 19:42:45,352 Volts,0 Amps
2025-06-03 19:42:45,352 Volts,0 Amps
2025-06-03 19:42:45,352 Volts,0 Amps
2025-06-03 19:42:45,352 Volts,0 Amps
2025-06-03 19:42:45,352 Volts,0 Amps
2025-06-03 19:42:45,352 Volts,0 Amps
2025-06-03 19:42:45,352 Volts,0 Amps
2025-06-03 19:42:45,352 Volts,0.0250 Amps
2025-06-03 19:42:45,351 Volts,5.02 Amps
2025-06-03 19:42:46,350 Volts,9.34 Amps
2025-06-03 19:42:46,349 Volts,9.98 Amps
2025-06-03 19:42:46,349 Volts,12.3 Amps
2025-06-03 19:42:46,349 Volts,12.4 Amps
2025-06-03 19:42:46,348 Volts,16.2 Amps
2025-06-03 19:42:46,346 Volts,20.3 Amps
2025-06-03 19:42:46,345 Volts,25.2 Amps
2025-06-03 19:42:46,345 Volts,26.0 Amps
2025-06-03 19:42:46,341 Volts,37.7 Amps
2025-06-03 19:42:46,342 Volts,36.4 Amps
2025-06-03 19:42:47,339 Volts,44.8 Amps
2025-06-03 19:42:47,337 Volts,53.6 Amps
2025-06-03 19:42:47,339 Volts,42.1 Amps
2025-06-03 19:42:47,340 Volts,37.2 Amps
2025-06-03 19:42:47,340 Volts,39.3 Amps
2025-06-03 19:42:47,338 Volts,46.9 Amps
2025-06-03 19:42:47,338 Volts,47.4 Amps
2025-06-03 19:42:47,339 Volts,42.4 Amps
2025-06-03 19:42:47,338 Volts,44.9 Amps
2025-06-03 19:42:47,338 Volts,44.6 Amps
2025-06-03 19:42:48,338 Volts,48.9 Amps
2025-06-03 19:42:48,338 Volts,49.7 Amps
2025-06-03 19:42:48,336 Volts,51.8 Amps
2025-06-03 19:42:48,336 Volts,54.8 Amps
2025-06-03 19:42:48,335 Volts,57.4 Amps
2025-06-03 19:42:48,336 Volts,53.4 Amps
2025-06-03 19:42:48,335 Volts,57.0 Amps
2025-06-03 19:42:48,335 Volts,57.0 Amps
2025-06-03 19:42:48,337 Volts,50.1 Amps
2025-06-03 19:42:48,336 Volts,53.1 Amps
2025-06-03 19:42:49,335 Volts,56.8 Amps
2025-06-03 19:42:49,336 Volts,52.4 Amps
2025-06-03 19:42:49,352 Volts,-2.14 Amps
2025-06-03 19:42:49,353 Volts,-9.26 Amps
2025-06-03 19:42:49,351 Volts,-2.50 Amps
2025-06-03 19:42:49,351 Volts,0.450 Amps
2025-06-03 19:42:49,350 Volts,3.14 Amps
2025-06-03 19:42:49,350 Volts,5.08 Amps
2025-06-03 19:42:49,351 Volts,1.25 Amps
2025-06-03 19:42:49,351 Volts,-0.700 Amps
2025-06-03 19:42:50,351 Volts,-0.420 Amps
2025-06-03 19:42:50,350 Volts,5.96 Amps
2025-06-03 19:42:50,346 Volts,20.9 Amps
2025-06-03 19:42:50,348 Volts,13.9 Amps
2025-06-03 19:42:50,350 Volts,6.26 Amps
2025-06-03 19:42:50,348 Volts,12.8 Amps
2025-06-03 19:42:50,346 Volts,19.6 Amps
2025-06-03 19:42:50,345 Volts,23.9 Amps
2025-06-03 19:42:50,346 Volts,20.5 Amps
2025-06-03 19:42:50,350 Volts,5.64 Amps
2025-06-03 19:42:51,351 Volts,0.0400 Amps
2025-06-03 19:42:51,348 Volts,15.6 Amps
2025-06-03 19:42:51,346 Volts,21.7 Amps
2025-06-03 19:42:51,349 Volts,10.6 Amps
2025-06-03 19:42:51,348 Volts,11.8 Amps
2025-06-03 19:42:51,346 Volts,19.8 Amps
2025-06-03 19:42:51,344 Volts,31.3 Amps
2025-06-03 19:42:51,346 Volts,20.3 Amps
2025-06-03 19:42:51,353 Volts,-4.06 Amps
2025-06-03 19:42:51,353 Volts,-3.74 Amps
2025-06-03 19:42:52,352 Volts,-0.925 Amps
2025-06-03 19:42:52,352 Volts,0.240 Amps
2025-06-03 19:42:52,350 Volts,6.54 Amps
2025-06-03 19:42:52,333 Volts,78.8 Amps
2025-06-03 19:42:52,333 Volts,77 Amps
2025-06-03 19:42:52,335 Volts,59.5 Amps
2025-06-03 19:42:52,332 Volts,74.5 Amps
2025-06-03 19:42:52,332 Volts,74.6 Amps
2025-06-03 19:42:52,335 Volts,58.1 Amps
2025-06-03 19:42:52,334 Volts,60 Amps
2025-06-03 19:42:53,334 Volts,60.2 Amps
2025-06-03 19:42:53,335 Volts,58.0 Amps
2025-06-03 19:42:53,335 Volts,57.0 Amps
2025-06-03 19:42:53,335 Volts,57.1 Amps
2025-06-03 19:42:53,337 Volts,49.4 Amps
2025-06-03 19:42:53,338 Volts,46.5 Amps
2025-06-03 19:42:53,337 Volts,50.1 Amps
2025-06-03 19:42:53,336 Volts,55.0 Amps
2025-06-03 19:42:53,336 Volts,56.7 Amps
2025-06-03 19:42:53,335 Volts,58.9 Amps
2025-06-03 19:42:54,335 Volts,59.0 Amps
2025-06-03 19:42:54,335 Volts,59.6 Amps
2025-06-03 19:42:54,335 Volts,59.2 Amps
2025-06-03 19:42:54,334 Volts,59.5 Amps
2025-06-03 19:42:54,334 Volts,60.2 Amps
2025-06-03 19:42:54,334 Volts,59.8 Amps
2025-06-03 19:42:54,335 Volts,56.1 Amps
2025-06-03 19:42:54,345 Volts,18.0 Amps
2025-06-03 19:42:54,354 Volts,-11.8 Amps
2025-06-03 19:42:54,352 Volts,-5.72 Amps
2025-06-03 19:42:55,351 Volts,-0.150 Amps
2025-06-03 19:42:55,350 Volts,4.62 Amps
2025-06-03 19:42:55,338 Volts,50.1 Amps
2025-06-03 19:42:55,335 Volts,63.2 Amps
2025-06-03 19:42:55,341 Volts,37.3 Amps
2025-06-03 19:42:55,344 Volts,24.4 Amps
2025-06-03 19:42:55,337 Volts,53.7 Amps
2025-06-03 19:42:55,336 Volts,53.7 Amps
2025-06-03 19:42:55,341 Volts,36.8 Amps
2025-06-03 19:42:55,339 Volts,42.0 Amps
2025-06-03 19:42:56,337 Volts,52.2 Amps
2025-06-03 19:42:56,337 Volts,49.9 Amps
2025-06-03 19:42:56,340 Volts,39.5 Amps
2025-06-03 19:42:56,336 Volts,55.1 Amps
2025-06-03 19:42:56,336 Volts,53.8 Amps
2025-06-03 19:42:56,337 Volts,50.9 Amps
2025-06-03 19:42:56,338 Volts,47.3 Amps
2025-06-03 19:42:56,348 Volts,11.4 Amps
2025-06-03 19:42:56,353 Volts,-10.5 Amps
2025-06-03 19:42:56,352 Volts,-4.26 Amps
2025-06-03 19:42:57,351 Volts,0.0500 Amps
2025-06-03 19:42:57,351 Volts,0.620 Amps
2025-06-03 19:42:57,351 Volts,0.220 Amps
2025-06-03 19:42:57,351 Volts,0.0800 Amps
2025-06-03 19:42:57,351 Volts,-0.0200 Amps
2025-06-03 19:42:57,351 Volts,0.0250 Amps
2025-06-03 19:42:57,351 Volts,0 Amps
2025-06-03 19:42:57,351 Volts,0.0167 Amps
2025-06-03 19:42:57,351 Volts,0.0400 Amps
2025-06-03 19:42:57,351 Volts,-0.0500 Amps
2025-06-03 19:42:58,351 Volts,0 Amps
2025-06-03 19:42:58,351 Volts,0.0200 Amps
2025-06-03 19:42:58,352 Volts,0 Amps
2025-06-03 19:42:58,351 Volts,-0.0400 Amps
2025-06-03 19:42:58,351 Volts,0.0200 Amps
2025-06-03 19:42:58,352 Volts,0 Amps
2025-06-03 19:42:58,352 Volts,0.0200 Amps
2025-06-03 19:42:58,351 Volts,2.63 Amps
2025-06-03 19:42:58,342 Volts,42.4 Amps
2025-06-03 19:42:58,338 Volts,53.4 Amps
2025-06-03 19:42:59,338 Volts,50.4 Amps
2025-06-03 19:42:59,336 Volts,60.8 Amps
2025-06-03 19:42:59,336 Volts,57.5 Amps
2025-06-03 19:42:59,336 Volts,57.8 Amps
2025-06-03 19:42:59,335 Volts,60.7 Amps
2025-06-03 19:42:59,337 Volts,52.5 Amps
2025-06-03 19:42:59,335 Volts,57.3 Amps
2025-06-03 19:42:59,337 Volts,48.7 Amps
2025-06-03 19:42:59,338 Volts,46.8 Amps
2025-06-03 19:42:59,336 Volts,54.0 Amps
2025-06-03 19:43:00,341 Volts,35.1 Amps
2025-06-03 19:43:00,338 Volts,47.7 Amps
2025-06-03 19:43:00,337 Volts,52.6 Amps
2025-06-03 19:43:00,340 Volts,37.9 Amps
2025-06-03 19:43:00,341 Volts,37.3 Amps
2025-06-03 19:43:00,339 Volts,44.1 Amps
2025-06-03 19:43:00,341 Volts,34.7 Amps
2025-06-03 19:43:00,349 Volts,6.10 Amps
2025-06-03 19:43:00,353 Volts,-8.42 Amps
2025-06-03 19:43:00,352 Volts,-3.60 Amps
2025-06-03 19:43:01,351 Volts,-0.175 Amps
2025-06-03 19:43:01,351 Volts,0.500 Amps
2025-06-03 19:43:01,351 Volts,0.220 Amps
2025-06-03 19:43:01,351 Volts,0.0200 Amps
2025-06-03 19:43:01,351 Volts,-0.0400 Amps
2025-06-03 19:43:01,350 Volts,3.18 Amps
2025-06-03 19:43:01,344 Volts,29.4 Amps
2025-06-03 19:43:01,343 Volts,34.5 Amps
2025-06-03 19:43:01,346 Volts,20.7 Amps
2025-06-03 19:43:01,345 Volts,23.3 Amps
2025-06-03 19:43:02,348 Volts,10.9 Amps
2025-06-03 19:43:02,353 Volts,-4.75 Amps
2025-06-03 19:43:02,348 Volts,14.8 Amps
2025-06-03 19:43:02,335 Volts,66.8 Amps
2025-06-03 19:43:02,336 Volts,59.9 Amps
2025-06-03 19:43:02,337 Volts,55.7 Amps
2025-06-03 19:43:02,333 Volts,67.9 Amps
2025-06-03 19:43:02,329 Volts,82.3 Amps
2025-06-03 19:43:02,327 Volts,90.7 Amps
2025-06-03 19:43:02,325 Volts,94.4 Amps
2025-06-03 19:43:03,322 Volts,103 Amps
2025-06-03 19:43:03,322 Volts,104 Amps
2025-06-03 19:43:03,321 Volts,107 Amps
2025-06-03 19:43:03,321 Volts,106 Amps
2025-06-03 19:43:03,320 Volts,107 Amps
2025-06-03 19:43:03,319 Volts,111 Amps
2025-06-03 19:43:03,318 Volts,114 Amps
2025-06-03 19:43:03,317 Volts,117 Amps
2025-06-03 19:43:03,317 Volts,119 Amps
2025-06-03 19:43:03,316 Volts,117 Amps
2025-06-03 19:43:04,317 Volts,113 Amps
2025-06-03 19:43:04,318 Volts,112 Amps
2025-06-03 19:43:04,317 Volts,115 Amps
2025-06-03 19:43:04,315 Volts,119 Amps
2025-06-03 19:43:04,316 Volts,118 Amps
2025-06-03 19:43:04,316 Volts,114 Amps
2025-06-03 19:43:04,317 Volts,110 Amps
2025-06-03 19:43:04,321 Volts,95.6 Amps
2025-06-03 19:43:04,353 Volts,-18.7 Amps
2025-06-03 19:43:04,353 Volts,-18.8 Amps
2025-06-03 19:43:05,350 Volts,-5.68 Amps
2025-06-03 19:43:05,348 Volts,0.860 Amps
2025-06-03 19:43:05,349 Volts,1.12 Amps
2025-06-03 19:43:05,349 Volts,0.200 Amps
2025-06-03 19:43:05,349 Volts,0.0200 Amps
2025-06-03 19:43:05,349 Volts,-0.0600 Amps
2025-06-03 19:43:05,349 Volts,0 Amps
2025-06-03 19:43:05,350 Volts,-0.0200 Amps
2025-06-03 19:43:05,350 Volts,0 Amps
2025-06-03 19:43:05,350 Volts,0.0400 Amps
2025-06-03 19:43:06,350 Volts,-0.0250 Amps
2025-06-03 19:43:06,350 Volts,-0.0167 Amps
2025-06-03 19:43:06,350 Volts,-0.0500 Amps
2025-06-03 19:43:06,350 Volts,0 Amps
2025-06-03 19:43:06,350 Volts,0 Amps
2025-06-03 19:43:06,350 Volts,-0.0200 Amps
2025-06-03 19:43:06,350 Volts,0 Amps
2025-06-03 19:43:06,350 Volts,0 Amps
2025-06-03 19:43:06,350 Volts,0 Amps
2025-06-03 19:43:06,350 Volts,-0.0400 Amps
2025-06-03 19:43:07,350 Volts,0 Amps
2025-06-03 19:43:07,350 Volts,0 Amps
2025-06-03 19:43:07,350 Volts,0 Amps
2025-06-03 19:43:07,350 Volts,0 Amps
2025-06-03 19:43:07,350 Volts,0 Amps
2025-06-03 19:43:07,350 Volts,0 Amps
2025-06-03 19:43:07,350 Volts,-0.0200 Amps
2025-06-03 19:43:07,350 Volts,0 Amps
2025-06-03 19:43:07,350 Volts,-0.0167 Amps
2025-06-03 19:43:07,350 Volts,0 Amps
2025-06-03 19:43:08,350 Volts,2.24 Amps
2025-06-03 19:43:08,347 Volts,16.5 Amps
2025-06-03 19:43:08,346 Volts,19.7 Amps
2025-06-03 19:43:08,346 Volts,14.9 Amps
2025-06-03 19:43:08,347 Volts,12.9 Amps
2025-06-03 19:43:08,346 Volts,15.9 Amps
2025-06-03 19:43:08,345 Volts,19.7 Amps
2025-06-03 19:43:08,343 Volts,27.4 Amps
2025-06-03 19:43:08,343 Volts,28.3 Amps
2025-06-03 19:43:08,341 Volts,33.3 Amps
2025-06-03 19:43:09,340 Volts,38.3 Amps
2025-06-03 19:43:09,339 Volts,39.9 Amps
2025-06-03 19:43:09,338 Volts,43.3 Amps
2025-06-03 19:43:09,337 Volts,49.3 Amps
2025-06-03 19:43:09,335 Volts,57.6 Amps
2025-06-03 19:43:09,335 Volts,55.2 Amps
2025-06-03 19:43:09,334 Volts,58.7 Amps
2025-06-03 19:43:09,332 Volts,62.8 Amps
2025-06-03 19:43:09,332 Volts,63.6 Amps
2025-06-03 19:43:09,332 Volts,61.6 Amps
2025-06-03 19:43:10,331 Volts,71.4 Amps
2025-06-03 19:43:10,330 Volts,70 Amps
2025-06-03 19:43:10,331 Volts,68.4 Amps
2025-06-03 19:43:10,330 Volts,68.6 Amps
2025-06-03 19:43:10,331 Volts,66.3 Amps
2025-06-03 19:43:10,330 Volts,68.6 Amps
2025-06-03 19:43:10,329 Volts,75.2 Amps
2025-06-03 19:43:10,332 Volts,62.6 Amps
2025-06-03 19:43:10,332 Volts,62.8 Amps
2025-06-03 19:43:10,332 Volts,58.5 Amps
2025-06-03 19:43:11,331 Volts,67.4 Amps
2025-06-03 19:43:11,332 Volts,59.6 Amps
2025-06-03 19:43:11,332 Volts,62.6 Amps
2025-06-03 19:43:11,331 Volts,66.2 Amps
2025-06-03 19:43:11,330 Volts,66.5 Amps
2025-06-03 19:43:11,330 Volts,67.8 Amps
2025-06-03 19:43:11,330 Volts,67.2 Amps
2025-06-03 19:43:11,329 Volts,73.5 Amps
2025-06-03 19:43:11,329 Volts,73.0 Amps
2025-06-03 19:43:11,327 Volts,78.7 Amps
2025-06-03 19:43:12,327 Volts,82.2 Amps
2025-06-03 19:43:12,325 Volts,82.4 Amps
2025-06-03 19:43:12,328 Volts,75.4 Amps
2025-06-03 19:43:12,328 Volts,70.8 Amps
2025-06-03 19:43:12,330 Volts,66.2 Amps
2025-06-03 19:43:12,338 Volts,36.1 Amps
2025-06-03 19:43:12,351 Volts,-8.82 Amps
2025-06-03 19:43:12,351 Volts,-7.68 Amps
2025-06-03 19:43:12,349 Volts,-0.625 Amps
2025-06-03 19:43:12,349 Volts,0.660 Amps
2025-06-03 19:43:13,349 Volts,0.120 Amps
2025-06-03 19:43:13,349 Volts,0.0200 Amps
2025-06-03 19:43:13,349 Volts,0.0200 Amps
2025-06-03 19:43:13,349 Volts,0 Amps
2025-06-03 19:43:13,349 Volts,-0.0600 Amps
2025-06-03 19:43:13,349 Volts,0.100 Amps
2025-06-03 19:43:13,349 Volts,-0.0800 Amps
2025-06-03 19:43:13,349 Volts,0 Amps
2025-06-03 19:43:13,350 Volts,-0.0200 Amps
2025-06-03 19:43:13,349 Volts,0.0200 Amps
2025-06-03 19:43:14,350 Volts,0 Amps
2025-06-03 19:43:14,349 Volts,0 Amps
2025-06-03 19:43:14,350 Volts,0 Amps
2025-06-03 19:43:14,350 Volts,0.0200 Amps
2025-06-03 19:43:14,350 Volts,-0.0400 Amps
2025-06-03 19:43:14,350 Volts,0 Amps
2025-06-03 19:43:14,350 Volts,-0.0333 Amps
2025-06-03 19:43:14,350 Volts,-0.0200 Amps
2025-06-03 19:43:14,346 Volts,18.4 Amps
2025-06-03 19:43:14,334 Volts,65.4 Amps
2025-06-03 19:43:15,333 Volts,66.6 Amps
2025-06-03 19:43:15,333 Volts,64.1 Amps
2025-06-03 19:43:15,334 Volts,58.2 Amps
2025-06-03 19:43:15,335 Volts,56.1 Amps
2025-06-03 19:43:15,334 Volts,58.1 Amps
2025-06-03 19:43:15,329 Volts,79.1 Amps
2025-06-03 19:43:15,327 Volts,83.6 Amps
2025-06-03 19:43:15,329 Volts,73.7 Amps
2025-06-03 19:43:15,325 Volts,88.0 Amps
2025-06-03 19:43:15,327 Volts,82.5 Amps
2025-06-03 19:43:16,338 Volts,38.6 Amps
2025-06-03 19:43:16,333 Volts,57.4 Amps
2025-06-03 19:43:16,328 Volts,80.4 Amps
2025-06-03 19:43:16,326 Volts,84.5 Amps
2025-06-03 19:43:16,332 Volts,57.0 Amps
2025-06-03 19:43:16,325 Volts,90.3 Amps
2025-06-03 19:43:16,324 Volts,93.8 Amps
2025-06-03 19:43:16,333 Volts,54.6 Amps
2025-06-03 19:43:16,344 Volts,13.5 Amps
2025-06-03 19:43:16,351 Volts,-7.86 Amps
2025-06-03 19:43:17,350 Volts,-6.05 Amps
2025-06-03 19:43:17,349 Volts,-1.26 Amps
2025-06-03 19:43:17,348 Volts,0.560 Amps
2025-06-03 19:43:17,349 Volts,0.375 Amps
2025-06-03 19:43:17,349 Volts,0.120 Amps
2025-06-03 19:43:17,349 Volts,-0.0200 Amps
2025-06-03 19:43:17,349 Volts,0.0200 Amps
2025-06-03 19:43:17,345 Volts,16.0 Amps
2025-06-03 19:43:17,338 Volts,46.2 Amps
2025-06-03 19:43:17,334 Volts,61.5 Amps
2025-06-03 19:43:18,333 Volts,61.8 Amps
2025-06-03 19:43:18,333 Volts,59.0 Amps
2025-06-03 19:43:18,334 Volts,57.4 Amps
2025-06-03 19:43:18,335 Volts,50.2 Amps
2025-06-03 19:43:18,336 Volts,46.8 Amps
